year,sex,name,n,prop
1916,M,Thomas,11998,0.0129953
1916,M,Walter,11760,0.01273752
1916,M,Paul,10790,0.01168689
1916,M,Harold,10698,0.01158724
1916,M,Henry,10655,0.01154067
1916,M,Richard,10134,0.01097636
1916,M,Raymond,9566,0.01036115
1916,M,Albert,9044,0.00979576
1916,M,Arthur,8921,0.00966253
1916,M,Harry,8476,0.00918054
1916,M,Donald,7737,0.00838012
1916,M,Ralph,7085,0.00767392
1916,M,Louis,6817,0.00738364
1916,M,Carl,6786,0.00735007
1916,M,Clarence,6304,0.006828
1916,M,Howard,6172,0.00668503
1916,M,Jack,6162,0.0066742
1916,M,Kenneth,6012,0.00651173
1916,M,David,5813,0.00629619
1916,M,Fred,5745,0.00622254
1916,M,Willie,5660,0.00613047
1916,M,Francis,5652,0.00612181
1916,M,Earl,5553,0.00601458
1916,M,Roy,5327,0.00576979
1916,M,Stanley,5130,0.00555642
1916,M,Joe,4911,0.00531921
1916,M,Ernest,4823,0.0052239
1916,M,Anthony,4749,0.00514375
1916,M,Lawrence,4742,0.00513616
1916,M,Eugene,4646,0.00503218
1916,M,Herbert,4463,0.00483397
1916,M,Samuel,4399,0.00476465
1916,M,Leonard,4328,0.00468775
1916,M,Alfred,4278,0.0046336
1916,M,Michael,4210,0.00455994
1916,M,Elmer,3936,0.00426317
1916,M,Andrew,3723,0.00403246
1916,M,Leo,3621,0.00392198
1916,M,Norman,3609,0.00390899
1916,M,Bernard,3476,0.00376493
1916,M,Peter,3370,0.00365012
1916,M,Russell,3330,0.0036068
1916,M,Frederick,3325,0.00360138
1916,M,Edwin,3299,0.00357322
1916,M,Chester,3212,0.00347899
1916,M,Daniel,3149,0.00341075
1916,M,Herman,3043,0.00329594
1916,M,Melvin,2984,0.00323204
1916,M,Lloyd,2926,0.00316922
1916,M,Lester,2907,0.00314864
1916,M,Floyd,2783,0.00301433
1916,M,Clifford,2767,0.002997
1916,M,Clyde,2707,0.00293201
1916,M,Leroy,2699,0.00292335
1916,M,Woodrow,2668,0.00288977
1916,M,Theodore,2641,0.00286053
1916,M,Marvin,2529,0.00273922
1916,M,Vincent,2500,0.00270781
1916,M,Charlie,2415,0.00261574
1916,M,Willard,2413,0.00261357
1916,M,Philip,2410,0.00261032
1916,M,Lewis,2374,0.00257133
1916,M,Milton,2345,0.00253992
1916,M,Ray,2334,0.00252801
1916,M,Sam,2313,0.00250526
1916,M,Vernon,2288,0.00247818
1916,M,Gerald,2260,0.00244786
1916,M,Jesse,2230,0.00241536
1916,M,Victor,2215,0.00239912
1916,M,Benjamin,2186,0.0023677
1916,M,Cecil,2181,0.00236229
1916,M,Martin,2122,0.00229838
1916,M,Alvin,2093,0.00226697
1916,M,Lee,2016,0.00218357
1916,M,Glenn,1970,0.00213375
1916,M,Leon,1954,0.00211642
1916,M,Oscar,1916,0.00207526
1916,M,Stephen,1877,0.00203302
1916,M,Edgar,1874,0.00202977
1916,M,Arnold,1858,0.00201244
1916,M,Gordon,1792,0.00194095
1916,M,Everett,1764,0.00191063
1916,M,Harvey,1763,0.00190954
1916,M,Claude,1733,0.00187705
1916,M,Wilbur,1680,0.00181965
1916,M,Sidney,1659,0.0017969
1916,M,Hugh,1619,0.00175357
1916,M,Morris,1618,0.00175249
1916,M,Wayne,1587,0.00171891
1916,M,Alexander,1584,0.00171567
1916,M,Maurice,1584,0.00171567
1917,F,Mary,64281,0.05720487
1917,F,Helen,34251,0.030480610000000002
1917,F,Dorothy,28851,0.02567505
1917,F,Margaret,25560,0.02274633
1917,F,Ruth,23568,0.02097361
1917,F,Mildred,16257,0.01446741
1917,F,Anna,15160,0.01349117
1917,F,Elizabeth,15131,0.01346536
1917,F,Frances,14363,0.0127819
1917,F,Virginia,14261,0.01269113
1917,F,Evelyn,12532,0.01115246
1917,F,Marie,11812,0.01051172
1917,F,Alice,10990,0.00978021
1917,F,Florence,10539,0.00937885
1917,F,Lillian,9843,0.00875947
1917,F,Rose,9783,0.00870608
1917,F,Irene,9164,0.00815522
1917,F,Catherine,8689,0.0077325
1917,F,Louise,8584,0.00763906
1917,F,Edna,8422,0.0074949
1917,F,Josephine,8326,0.00740946
1917,F,Martha,8261,0.00735162
1917,F,Gladys,8075,0.00718609
1917,F,Ethel,7864,0.00699832
1917,F,Doris,7819,0.00695828
1917,F,Eleanor,7669,0.00682479
1917,F,Ruby,7662,0.00681856
1917,F,Edith,7532,0.00670287
1917,F,Lucille,7528,0.00669931
1917,F,Grace,7373,0.00656137
1917,F,Hazel,7285,0.00648306
1917,F,Thelma,7245,0.00644746
1917,F,Pauline,6896,0.00613688
1917,F,Betty,6639,0.00590817
1917,F,Annie,6404,0.00569904
1917,F,Marjorie,6399,0.00569459
1917,F,Gertrude,6300,0.00560649
1917,F,Esther,6281,0.00558958
1917,F,Beatrice,5839,0.00519624
1917,F,Jean,5692,0.00506542
1917,F,Clara,5626,0.00500668
1917,F,Bernice,5546,0.00493549
1917,F,Lois,5485,0.0048812
1917,F,Ann,5455,0.00485451
1917,F,Marion,5371,0.00477975
1917,F,Emma,5121,0.00455727
1917,F,Julia,5078,0.00451901
1917,F,Agnes,5066,0.00450833
1917,F,Katherine,4956,0.00441044
1917,F,Elsie,4939,0.00439531
1917,F,Bertha,4881,0.00434369
1917,F,Sarah,4766,0.00424135
1917,F,Anne,4603,0.0040963
1917,F,Eva,4286,0.00381419
1917,F,Jane,4258,0.00378927
1917,F,Ida,4247,0.00377949
1917,F,Pearl,4232,0.00376614
1917,F,Myrtle,4046,0.00360061
1917,F,Viola,4040,0.00359527
1917,F,Kathryn,3984,0.00354544
1917,F,Bessie,3928,0.0034956
1917,F,Stella,3872,0.00344577
1917,F,Rita,3870,0.00344399
1917,F,Laura,3808,0.00338881
1917,F,Nellie,3808,0.00338881
1917,F,Vera,3714,0.00330516
1917,F,Barbara,3535,0.00314586
1917,F,Mabel,3499,0.00311383
1917,F,Sylvia,3469,0.00308713
1917,F,Jessie,3465,0.00308357
1917,F,Alma,3407,0.00303195
1917,F,Willie,3381,0.00300882
1917,F,June,3370,0.00299903
1917,F,Marian,3267,0.00290736
1917,F,Minnie,3262,0.00290292
1917,F,Charlotte,3230,0.00287444
1917,F,Genevieve,3192,0.00284062
1917,F,Marguerite,3161,0.00281303
1917,F,Vivian,3119,0.00277566
1917,F,Leona,3115,0.0027721
1917,F,Jennie,3109,0.00276676
1917,F,Wilma,3071,0.00273294
1917,F,Ella,3054,0.00271781
1917,F,Violet,3026,0.00269289
1917,F,Lena,3004,0.00267332
1917,F,Lillie,2930,0.00260746
1917,F,Juanita,2929,0.00260657
1917,F,Lucy,2929,0.00260657
1917,F,Geraldine,2897,0.00257809
1917,F,Ellen,2855,0.00254072
1917,F,Blanche,2836,0.00252381
1917,F,Phyllis,2696,0.00239922
1917,F,Maxine,2647,0.00235562
1917,F,Mattie,2572,0.00228887
1917,F,Opal,2541,0.00226128
1917,F,Mae,2507,0.00223103
1917,F,Theresa,2490,0.0022159
1917,F,Nancy,2412,0.00214648
1917,F,Velma,2411,0.00214559
1917,F,Sophie,2382,0.00211979
1917,M,John,51853,0.05405155
1917,M,William,42423,0.04422172
1917,M,James,37339,0.03892216
1917,M,Robert,35220,0.03671331
1917,M,Joseph,24762,0.0258119
1917,M,George,24196,0.0252219
1917,M,Charles,24144,0.0251677
1917,M,Edward,17502,0.01824408
1917,M,Frank,15769,0.0164376
1917,M,Thomas,12611,0.0131457
1917,M,Walter,12582,0.01311547
1917,M,Harold,11194,0.01166862
1917,M,Paul,11155,0.01162797
1917,M,Richard,10914,0.01137675
1917,M,Henry,10696,0.01114951
1917,M,Raymond,9956,0.01037813
1917,M,Arthur,9282,0.00967555
1917,M,Albert,9157,0.00954525
1917,M,Harry,8856,0.00923149
1917,M,Donald,8729,0.00909911
1917,M,Ralph,7393,0.00770646
1917,M,Jack,6874,0.00716545
1917,M,Louis,6771,0.00705809
1917,M,Carl,6699,0.00698303
1917,M,Clarence,6586,0.00686524
1917,M,Howard,6410,0.00668178
1917,M,Kenneth,6142,0.00640242
1917,M,David,6100,0.00635864
1917,M,Fred,5986,0.0062398
1917,M,Francis,5801,0.00604696
1917,M,Willie,5751,0.00599484
1917,M,Earl,5632,0.00587079
1917,M,Roy,5586,0.00582284
1917,M,Stanley,5186,0.00540588
1917,M,Joe,5143,0.00536106
1917,M,Lawrence,5095,0.00531103
1917,M,Ernest,5055,0.00526933
1917,M,Anthony,5027,0.00524014
1917,M,Eugene,4873,0.00507961
1917,M,Herbert,4745,0.00494619
1917,M,Leonard,4694,0.00489302
1917,M,Samuel,4491,0.00468142
1917,M,Alfred,4424,0.00461158
1917,M,Michael,4289,0.00447085
1917,M,Elmer,3812,0.00397363
1917,M,Norman,3789,0.00394965
1917,M,Leo,3779,0.00393923
1917,M,Andrew,3751,0.00391004
1917,M,Bernard,3711,0.00386834
1917,M,Peter,3464,0.00361087
1917,M,Frederick,3455,0.00360149
1917,M,Russell,3436,0.00358169
1917,M,Lloyd,3416,0.00356084
1917,M,Daniel,3360,0.00350246
1917,M,Edwin,3346,0.00348787
1917,M,Chester,3338,0.00347953
1917,M,Melvin,3155,0.00328877
1917,M,Herman,2973,0.00309905
1917,M,Clifford,2969,0.00309488
1917,M,Leroy,2951,0.00307612
1917,M,Lester,2854,0.00297501
1917,M,Floyd,2820,0.00293957
1917,M,Theodore,2809,0.0029281
1917,M,Clyde,2719,0.00283428
1917,M,Vincent,2636,0.00274777
1917,M,Philip,2544,0.00265186
1917,M,Charlie,2537,0.00264457
1917,M,Marvin,2517,0.00262372
1917,M,Gerald,2486,0.00259141
1917,M,Lewis,2477,0.00258202
1917,M,Vernon,2463,0.00256743
1917,M,Sam,2455,0.00255909
1917,M,Woodrow,2428,0.00253095
1917,M,Ray,2427,0.0025299
1917,M,Milton,2394,0.0024955
1917,M,Benjamin,2386,0.00248717
1917,M,Martin,2336,0.00243505
1917,M,Victor,2207,0.00230058
1917,M,Jesse,2200,0.00229328
1917,M,Willard,2188,0.00228077
1917,M,Alvin,2143,0.00223386
1917,M,Leon,2102,0.00219112
1917,M,Cecil,2101,0.00219008
1917,M,Gordon,2019,0.0021046
1917,M,Lee,2004,0.00208897
1917,M,Glenn,1997,0.00208167
1917,M,Oscar,1961,0.00204415
1917,M,Edgar,1920,0.00200141
1917,M,Stephen,1892,0.00197222
1917,M,Harvey,1808,0.00188466
1917,M,Arnold,1781,0.00185651
1917,M,Wilbur,1749,0.00182316
1917,M,Warren,1743,0.0018169
1917,M,Everett,1734,0.00180752
1917,M,Sidney,1727,0.00180022
1917,M,Wayne,1715,0.00178772
1917,M,Alexander,1664,0.00173455
1917,M,Claude,1625,0.0016939
1917,M,Morris,1624,0.00169286
1917,M,Allen,1592,0.0016595
1918,F,Mary,67366,0.05602791
1918,F,Helen,36148,0.03006408
1918,F,Dorothy,32032,0.02664083
1918,F,Margaret,27140,0.02257218
1918,F,Ruth,25534,0.02123648
1918,F,Mildred,17258,0.01435338
1918,F,Virginia,16421,0.01365725
1918,F,Frances,16131,0.01341606
1918,F,Elizabeth,15853,0.01318485
1918,F,Anna,15666,0.01302932
1918,F,Evelyn,13493,0.01122205
1918,F,Marie,12589,0.0104702
1918,F,Alice,11590,0.00963934
1918,F,Florence,11316,0.00941145
1918,F,Lillian,9986,0.0083053
1918,F,Irene,9774,0.00812898
1918,F,Rose,9568,0.00795765
1918,F,Louise,9110,0.00757673
1918,F,Doris,9061,0.00753598
1918,F,Catherine,8842,0.00735384
1918,F,Betty,8803,0.0073214
1918,F,Gladys,8735,0.00726485
1918,F,Edna,8698,0.00723408
1918,F,Josephine,8683,0.0072216
1918,F,Martha,8342,0.00693799
1918,F,Eleanor,8176,0.00679993
1918,F,Ruby,8134,0.006765
1918,F,Ethel,8076,0.00671676
1918,F,Lucille,7902,0.00657205
1918,F,Edith,7859,0.00653628
1918,F,Grace,7770,0.00646226
1918,F,Thelma,7740,0.00643731
1918,F,Hazel,7615,0.00633335
1918,F,Marjorie,7517,0.00625185
1918,F,Pauline,7222,0.0060065
1918,F,Annie,6742,0.00560728
1918,F,Jean,6600,0.00548918
1918,F,Esther,6574,0.00546756
1918,F,Gertrude,6264,0.00520973
1918,F,Beatrice,5907,0.00491282
1918,F,Bernice,5893,0.00490117
1918,F,Lois,5877,0.00488787
1918,F,Clara,5778,0.00480553
1918,F,Ann,5613,0.0046683
1918,F,Marion,5583,0.00464335
1918,F,Emma,5324,0.00442794
1918,F,Agnes,5291,0.00440049
1918,F,Julia,5267,0.00438053
1918,F,Elsie,5194,0.00431982
1918,F,Katherine,5191,0.00431732
1918,F,Bertha,5051,0.00420089
1918,F,Sarah,4969,0.00413269
1918,F,Jane,4731,0.00393475
1918,F,Anne,4567,0.00379835
1918,F,Eva,4563,0.00379502
1918,F,Pearl,4521,0.00376009
1918,F,Ida,4450,0.00370104
1918,F,Rita,4447,0.00369854
1918,F,Viola,4331,0.00360207
1918,F,Barbara,4224,0.00351308
1918,F,Bessie,4101,0.00341078
1918,F,Myrtle,4076,0.00338999
1918,F,Kathryn,4068,0.00338333
1918,F,Laura,4062,0.00337834
1918,F,Nellie,4048,0.0033667
1918,F,June,4034,0.00335505
1918,F,Stella,3928,0.00326689
1918,F,Vera,3923,0.00326274
1918,F,Lorraine,3875,0.00322282
1918,F,Willie,3867,0.00321616
1918,F,Sylvia,3675,0.00305648
1918,F,Vivian,3663,0.0030465
1918,F,Alma,3650,0.00303568
1918,F,Mabel,3636,0.00302404
1918,F,Jessie,3591,0.00298661
1918,F,Marian,3503,0.00291342
1918,F,Geraldine,3446,0.00286602
1918,F,Charlotte,3373,0.0028053
1918,F,Leona,3335,0.0027737
1918,F,Phyllis,3326,0.00276621
1918,F,Genevieve,3304,0.00274792
1918,F,Wilma,3298,0.00274293
1918,F,Violet,3294,0.0027396
1918,F,Ella,3290,0.00273627
1918,F,Juanita,3260,0.00271132
1918,F,Marguerite,3251,0.00270384
1918,F,Maxine,3216,0.00267473
1918,F,Minnie,3181,0.00264562
1918,F,Lillie,3113,0.00258906
1918,F,Lucy,3108,0.00258491
1918,F,Jennie,3033,0.00252253
1918,F,Ellen,3030,0.00252003
1918,F,Lena,2937,0.00244269
1918,F,Opal,2847,0.00236783
1918,F,Mae,2756,0.00229215
1918,F,Blanche,2739,0.00227801
1918,F,Norma,2655,0.00220815
1918,F,Shirley,2654,0.00220732
1918,F,Kathleen,2630,0.00218736
1918,F,Mattie,2610,0.00217072
1918,M,John,56559,0.05393383
1918,M,William,45290,0.04318787
1918,M,James,42119,0.04016405
1918,M,Robert,40620,0.03873463
1918,M,Charles,26923,0.02567337
1918,M,George,26320,0.02509836
1918,M,Joseph,26263,0.02504401
1918,M,Edward,19490,0.01858538
1918,M,Frank,17017,0.01622716
1918,M,Thomas,13910,0.01326437
1918,M,Walter,13338,0.01271892
1918,M,Richard,12324,0.01175198
1918,M,Harold,12185,0.01161944
1918,M,Paul,11755,0.01120939
1918,M,Raymond,11603,0.01106445
1918,M,Henry,11354,0.01082701
1918,M,Arthur,10105,0.00963598
1918,M,Donald,9974,0.00951106
1918,M,Albert,9935,0.00947387
1918,M,Harry,9896,0.00943668
1918,M,Jack,8342,0.00795481
1918,M,Ralph,8161,0.00778221
1918,M,Clarence,7188,0.00685437
1918,M,Louis,7082,0.00675329
1918,M,Carl,7004,0.00667891
1918,M,Howard,6928,0.00660644
1918,M,Kenneth,6809,0.00649296
1918,M,David,6627,0.00631941
1918,M,Willie,6537,0.00623359
1918,M,Francis,6347,0.00605241
1918,M,Earl,6322,0.00602857
1918,M,Roy,6211,0.00592272
1918,M,Fred,6182,0.00589506
1918,M,Joe,5804,0.00553461
1918,M,Eugene,5632,0.00537059
1918,M,Stanley,5618,0.00535724
1918,M,Ernest,5527,0.00527047
1918,M,Lawrence,5371,0.00512171
1918,M,Anthony,5168,0.00492813
1918,M,Herbert,5128,0.00488998
1918,M,Leonard,4980,0.00474885
1918,M,Alfred,4873,0.00464682
1918,M,Samuel,4771,0.00454955
1918,M,Elmer,4373,0.00417003
1918,M,Michael,4296,0.0040966
1918,M,Andrew,4139,0.00394689
1918,M,Bernard,4098,0.00390779
1918,M,Leo,4036,0.0038486700000000002
1918,M,Norman,3867,0.00368751
1918,M,Russell,3833,0.00365509
1918,M,Lloyd,3742,0.00356832
1918,M,Daniel,3726,0.00355306
1918,M,Peter,3712,0.00353971
1918,M,Chester,3692,0.00352064
1918,M,Edwin,3487,0.00332515
1918,M,Melvin,3469,0.00330799
1918,M,Leroy,3422,0.00326317
1918,M,Woodrow,3358,0.00320214
1918,M,Frederick,3350,0.00319451
1918,M,Clifford,3299,0.00314588
1918,M,Floyd,3235,0.00308485
1918,M,Lester,3229,0.00307913
1918,M,Victor,3183,0.00303526
1918,M,Theodore,3143,0.00299712
1918,M,Herman,3041,0.00289985
1918,M,Vernon,2971,0.0028331
1918,M,Clyde,2917,0.00278161
1918,M,Marvin,2829,0.00269769
1918,M,Ray,2762,0.0026338
1918,M,Charlie,2743,0.00261568
1918,M,Philip,2733,0.00260615
1918,M,Gerald,2712,0.00258612
1918,M,Vincent,2621,0.00249935
1918,M,Lewis,2593,0.00247265
1918,M,Sam,2505,0.00238873
1918,M,Milton,2454,0.0023401
1918,M,Leon,2442,0.00232866
1918,M,Jesse,2433,0.00232007
1918,M,Benjamin,2431,0.00231817
1918,M,Alvin,2408,0.00229623
1918,M,Martin,2403,0.00229147
1918,M,Cecil,2328,0.00221995
1918,M,Willard,2311,0.00220374
1918,M,Glenn,2253,0.00214843
1918,M,Gordon,2233,0.00212936
1918,M,Lee,2159,0.00205879
1918,M,Oscar,2113,0.00201493
1918,M,Harvey,2112,0.00201397
1918,M,Edgar,2086,0.00198918
1918,M,Warren,1990,0.00189763
1918,M,Wayne,1912,0.00182325
1918,M,Arnold,1910,0.00182135
1918,M,Everett,1891,0.00180323
1918,M,Claude,1878,0.00179083
1918,M,Sidney,1878,0.00179083
1918,M,Stephen,1843,0.00175746
1918,M,Wilbur,1800,0.00171645
1918,M,Allen,1779,0.00169643
1918,M,Virgil,1707,0.00162777
1918,M,Homer,1679,0.00160107
1918,M,Morris,1679,0.00160107
1919,F,Mary,65841,0.05605169
1919,F,Helen,33706,0.02869455
1919,F,Dorothy,31734,0.02701575
1919,F,Margaret,26237,0.02233605
1919,F,Ruth,24565,0.02091265
1919,F,Mildred,17300,0.01472782
1919,F,Virginia,15637,0.01331207
1919,F,Elizabeth,15287,0.01301411
1919,F,Frances,15107,0.01286087
1919,F,Anna,14498,0.01234242
1919,F,Evelyn,13321,0.01134042
1919,F,Marie,12009,0.01022349
1919,F,Alice,11141,0.00948454
1919,F,Florence,10482,0.00892352
1919,F,Betty,10106,0.00860343
1919,F,Irene,9712,0.00826801
1919,F,Lillian,9516,0.00810115
1919,F,Doris,9434,0.00803134
1919,F,Rose,9195,0.00782788
1919,F,Louise,8812,0.00750182
1919,F,Gladys,8717,0.00742095
1919,F,Edna,8404,0.00715448
1919,F,Catherine,8334,0.00709489
1919,F,Ruby,8334,0.00709489
1919,F,Martha,8321,0.00708382
1919,F,Josephine,8104,0.00689909
1919,F,Lucille,7856,0.00668796
1919,F,Ethel,7810,0.0066488
1919,F,Edith,7767,0.00661219
1919,F,Eleanor,7611,0.00647939
1919,F,Thelma,7557,0.00643342
1919,F,Hazel,7430,0.0063253
1919,F,Marjorie,7335,0.00624442
1919,F,Grace,7194,0.00612439
1919,F,Annie,7146,0.00608352
1919,F,Pauline,6973,0.00593625
1919,F,Jean,6799,0.00578812
1919,F,Esther,6248,0.00531904
1919,F,Gertrude,6015,0.00512068
1919,F,Lois,5976,0.00508748
1919,F,Beatrice,5856,0.00498532
1919,F,Bernice,5793,0.00493169
1919,F,Clara,5404,0.00460053
1919,F,Marion,5158,0.0043911
1919,F,Emma,5087,0.00433066
1919,F,Sarah,5022,0.00427532
1919,F,Elsie,4995,0.00425234
1919,F,Julia,4950,0.00421403
1919,F,Ann,4924,0.00419189
1919,F,Agnes,4901,0.00417231
1919,F,Katherine,4846,0.00412549
1919,F,Bertha,4754,0.00404717
1919,F,Jane,4526,0.00385307
1919,F,Rita,4516,0.00384456
1919,F,Eva,4484,0.00381731
1919,F,Pearl,4273,0.00363769
1919,F,Ida,4163,0.00354404
1919,F,Viola,4129,0.0035151
1919,F,Bessie,4106,0.00349552
1919,F,Barbara,4084,0.00347679
1919,F,Willie,4049,0.00344699
1919,F,Lorraine,3977,0.0033857
1919,F,Anne,3975,0.00338399
1919,F,June,3963,0.00337378
1919,F,Vera,3848,0.00327587
1919,F,Kathryn,3826,0.00325715
1919,F,Myrtle,3816,0.00324863
1919,F,Geraldine,3727,0.00317287
1919,F,Nellie,3726,0.00317201
1919,F,Stella,3700,0.00314988
1919,F,Laura,3663,0.00311838
1919,F,Vivian,3639,0.00309795
1919,F,Juanita,3636,0.0030954
1919,F,Violet,3597,0.00306219
1919,F,Jessie,3530,0.00300516
1919,F,Alma,3438,0.00292683
1919,F,Sylvia,3412,0.0029047
1919,F,Mabel,3405,0.00289874
1919,F,Charlotte,3353,0.00285447
1919,F,Minnie,3272,0.00278552
1919,F,Lillie,3262,0.002777
1919,F,Marian,3262,0.002777
1919,F,Norma,3198,0.00272252
1919,F,Phyllis,3189,0.00271486
1919,F,Maxine,3183,0.00270975
1919,F,Wilma,3170,0.00269868
1919,F,Ella,3158,0.00268846
1919,F,Genevieve,3155,0.00268591
1919,F,Shirley,3149,0.0026808
1919,F,Leona,3033,0.00258205
1919,F,Lucy,3007,0.00255992
1919,F,Ellen,2929,0.00249351
1919,F,Jennie,2928,0.00249266
1919,F,Lena,2872,0.00244499
1919,F,Mattie,2856,0.00243137
1919,F,Marguerite,2835,0.00241349
1919,F,Blanche,2668,0.00227132
1919,F,Opal,2652,0.0022577
1919,F,Mae,2634,0.00224237
1919,F,Nancy,2629,0.00223812
1919,M,John,53529,0.05272043
1919,M,William,43972,0.04330779
1919,M,James,42392,0.04175165
1919,M,Robert,41027,0.04040727
1919,M,Charles,25191,0.02481048
1919,M,George,25170,0.0247898
1919,M,Joseph,24264,0.02389748
1919,M,Edward,18534,0.01825404
1919,M,Frank,15702,0.01546482
1919,M,Thomas,13434,0.01323108
1919,M,Walter,12880,0.01268544
1919,M,Richard,12440,0.01225209
1919,M,Harold,12021,0.01183942
1919,M,Raymond,11383,0.01121106
1919,M,Paul,11307,0.0111362
1919,M,Henry,10614,0.01045367
1919,M,Donald,9903,0.00975341
1919,M,Albert,9607,0.00946188
1919,M,Arthur,9540,0.0093959
1919,M,Harry,8989,0.00885322
1919,M,Jack,8264,0.00813917
1919,M,Ralph,7710,0.00759354
1919,M,Willie,6942,0.00683714
1919,M,Howard,6844,0.00674062
1919,M,Clarence,6825,0.00672191
1919,M,Kenneth,6795,0.00669236
1919,M,David,6717,0.00661554
1919,M,Louis,6661,0.00656038
1919,M,Carl,6474,0.00637621
1919,M,Fred,6092,0.00599998
1919,M,Earl,5975,0.00588475
1919,M,Roy,5969,0.00587884
1919,M,Eugene,5892,0.005803
1919,M,Francis,5726,0.00563951
1919,M,Joe,5709,0.00562276
1919,M,Ernest,5296,0.005216
1919,M,Stanley,5238,0.00515888
1919,M,Lawrence,5205,0.00512638
1919,M,Leonard,5010,0.00493432
1919,M,Herbert,4960,0.00488508
1919,M,Anthony,4737,0.00466545
1919,M,Alfred,4615,0.00454529
1919,M,Samuel,4473,0.00440543
1919,M,Elmer,3981,0.00392087
1919,M,Bernard,3915,0.00385586
1919,M,Michael,3910,0.00385094
1919,M,Andrew,3851,0.00379283
1919,M,Norman,3808,0.00375048
1919,M,Leo,3802,0.00374457
1919,M,Russell,3646,0.00359093
1919,M,Daniel,3528,0.00347471
1919,M,Edwin,3450,0.00339789
1919,M,Chester,3432,0.00338016
1919,M,Theodore,3424,0.00337228
1919,M,Leroy,3422,0.00337031
1919,M,Melvin,3384,0.00333288
1919,M,Peter,3375,0.00332402
1919,M,Lloyd,3238,0.00318909
1919,M,Floyd,3121,0.00307386
1919,M,Clifford,3040,0.00299408
1919,M,Herman,3027,0.00298128
1919,M,Lester,3020,0.00297438
1919,M,Marvin,2997,0.00295173
1919,M,Frederick,2933,0.0028887
1919,M,Vernon,2929,0.00288476
1919,M,Charlie,2891,0.00284733
1919,M,Clyde,2885,0.00284142
1919,M,Victor,2751,0.00270945
1919,M,Ray,2722,0.00268088
1919,M,Gerald,2689,0.00264838
1919,M,Vincent,2531,0.00249277
1919,M,Philip,2530,0.00249178
1919,M,Milton,2447,0.00241004
1919,M,Lewis,2430,0.00239329
1919,M,Sam,2384,0.00234799
1919,M,Alvin,2383,0.002347
1919,M,Jesse,2356,0.00232041
1919,M,Cecil,2300,0.00226526
1919,M,Benjamin,2279,0.00224457
1919,M,Leon,2250,0.00221601
1919,M,Martin,2204,0.00217071
1919,M,Lee,2190,0.00215692
1919,M,Warren,2180,0.00214707
1919,M,Glenn,2153,0.00212048
1919,M,Harvey,2027,0.00199638
1919,M,Gordon,2017,0.00198653
1919,M,Willard,2014,0.00198358
1919,M,Oscar,1991,0.00196093
1919,M,Edgar,1985,0.00195502
1919,M,Wayne,1955,0.00192547
1919,M,Woodrow,1808,0.00178069
1919,M,Claude,1772,0.00174523
1919,M,Everett,1772,0.00174523
1919,M,Arnold,1767,0.00174031
1919,M,Johnnie,1716,0.00169008
1919,M,Sidney,1716,0.00169008
1919,M,Stephen,1693,0.00166743
1919,M,Wilbur,1689,0.00166349
1919,M,Eddie,1660,0.00163493
1919,M,Morris,1660,0.00163493
1920,F,Mary,70980,0.05705609
1920,F,Dorothy,36643,0.02945486
1920,F,Helen,35097,0.02821214
1920,F,Margaret,27997,0.02250492
1920,F,Ruth,26101,0.02098085
1920,F,Mildred,18058,0.01451562
1920,F,Virginia,17314,0.01391757
1920,F,Elizabeth,15910,0.01278899
1920,F,Frances,15883,0.01276728
1920,F,Anna,14580,0.01171989
1920,F,Betty,14017,0.01126733
1920,F,Evelyn,13838,0.01112345
1920,F,Marie,12743,0.01024325
1920,F,Doris,11892,0.00955919
1920,F,Alice,11596,0.00932125
1920,F,Florence,10732,0.00862674
1920,F,Irene,10073,0.00809701
1920,F,Lillian,10049,0.00807772
1920,F,Louise,9179,0.00737839
1920,F,Rose,9011,0.00724334
1920,F,Catherine,8878,0.00713643
1920,F,Gladys,8819,0.00708901
1920,F,Martha,8709,0.00700058
1920,F,Marjorie,8659,0.00696039
1920,F,Eleanor,8498,0.00683098
1920,F,Ruby,8337,0.00670156
1920,F,Edna,8331,0.00669674
1920,F,Josephine,8095,0.00650703
1920,F,Lucille,7988,0.00642102
1920,F,Ethel,7868,0.00632456
1920,F,Thelma,7815,0.00628196
1920,F,Edith,7773,0.0062482
1920,F,Jean,7714,0.00620077
1920,F,Hazel,7308,0.00587441
1920,F,Annie,7269,0.00584306
1920,F,Pauline,7180,0.00577152
1920,F,Grace,7173,0.0057659
1920,F,Lois,6560,0.00527315
1920,F,Esther,6068,0.00487766
1920,F,Bernice,5928,0.00476512
1920,F,Beatrice,5804,0.00466545
1920,F,Gertrude,5797,0.00465982
1920,F,Marion,5745,0.00461802
1920,F,Clara,5470,0.00439697
1920,F,Katherine,5276,0.00424102
1920,F,Emma,5237,0.00420968
1920,F,Barbara,5106,0.00410437
1920,F,Jane,5055,0.00406338
1920,F,Ann,5041,0.00405212
1920,F,Sarah,5031,0.00404409
1920,F,Elsie,4992,0.00401274
1920,F,Rita,4979,0.00400229
1920,F,June,4911,0.00394763
1920,F,Agnes,4907,0.00394441
1920,F,Julia,4889,0.00392994
1920,F,Shirley,4713,0.00378847
1920,F,Bertha,4604,0.00370085
1920,F,Eva,4499,0.00361645
1920,F,Viola,4292,0.00345005
1920,F,Geraldine,4265,0.00342835
